GOLD Project ID,Project Name,Project Status,Add Date,Sequencing Strategy
Gp0869085 ,"Soil microbial communities from The Jones Center At Ichauway NEON Field site, Baker County, Georgia, USA - JERC_049-M-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869086 ,"Soil microbial communities from The Jones Center At Ichauway NEON Field site, Baker County, Georgia, USA - JERC_050-M-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869018 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_001-M-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798485 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_001-O-20230719-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869019 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_001-O-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869020 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_002-O-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869021 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_003-M-20240719-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798483 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_003-O-20230718-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869022 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_003-O-20240719-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798482 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_004-O-20230718-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869023 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_004-O-20240719-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869024 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_005-M-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798481 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_005-O-20230719-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869025 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_005-O-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798480 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_006-O-20230720-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869026 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_006-O-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869027 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_041-M-20240717-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798479 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_041-O-20230717-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869028 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_041-O-20240717-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869029 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_042-M-20240717-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798478 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_042-O-20230717-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869030 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_042-O-20240717-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869031 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_043-M-20240717-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798477 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_043-O-20230717-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869032 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_043-O-20240717-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798476 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_044-O-20230717-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869033 ,"Soil microbial communities from Toolik Field Station NEON Field Site, Alaska, USA - TOOL_044-O-20240717-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820680 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_001-M-20230704-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820681 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_002-M-20230704-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820682 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_003-M-20230703-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820683 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_004-M-20230705-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820684 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_005-M-20230703-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820685 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_009-M-20230705-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820686 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_031-M-20230703-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820687 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_032-M-20230705-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820688 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_043-M-20230704-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820689 ,"Soil microbial communities from University of Kansas Field Station NEON Field site, Lawrence, Kansas, USA - UKFS_044-M-20230703-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868982 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_001-M-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798497 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_001-O-20230810-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868983 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_001-O-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798496 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_002-O-20230808-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868984 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_002-O-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798495 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_003-M-20230810-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868986 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_003-M-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798494 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_003-O-20230810-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868985 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_003-O-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798493 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_006-M-20230808-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868987 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_006-M-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798492 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_008-M-20230808-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868988 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_008-M-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798491 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_010-M-20230810-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798490 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_010-O-20230810-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868989 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_010-O-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868990 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_037-M-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798489 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_037-O-20230809-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868991 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_037-O-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868992 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_038-M-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798488 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_038-O-20230809-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868993 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_038-O-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798487 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_043-M-20230808-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868994 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_043-M-20240718-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798486 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_044-M-20230809-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868995 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_044-M-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868996 ,"Soil microbial communities from University of Notre Dame Environmental Research Center NEON Field Site, Michigan, USA - UNDE_044-O-20240716-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868939 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_001-O-20240723-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798509 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_003-O-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798510 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_004-O-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868940 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_004-O-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868941 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_005-O-20240723-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798511 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_007-O-20230710-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868942 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_007-O-20240723-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798512 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_008-O-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868943 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_008-O-20240724-COMP-DNA1 ",Incomplete ,2025-06-27,Metagenome
Gp0868944 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_070-O-20240724-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798513 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_071-O-20230710-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798514 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_072-M-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798515 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_072-O-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868945 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_073-M-20240723-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868946 ,"Soil microbial communities from Wind River Experimental Forest NEON Field Site, Washington, USA - WREF_073-O-20240723-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798525 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_002-M-20230801-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868997 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_002-M-20240805-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798518 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_003-M-20230802-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868998 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_003-M-20240806-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798524 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_005-M-20230807-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868999 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_005-M-20240806-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798523 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_009-M-20230802-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869000 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_009-M-20240806-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798522 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_012-M-20230802-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869001 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_012-M-20240806-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798521 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_016-M-20230803-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869002 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_016-M-20240806-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798516 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_046-M-20230801-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869003 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_046-M-20240805-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798520 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_048-M-20230801-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869004 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_048-M-20240805-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869005 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_048-O-20240805-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798517 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_051-M-20230801-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869006 ,"Soil microbial communities from Yellowstone National Park NEON Field Site, Wyoming, USA - YELL_051-M-20240805-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
