taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Latitude	Genome Size  * assembled	Gene Count  * assembled	MetaBAT Bin Count  * assembled	EukCC Bin Count  * assembled	GC  * assembled	Predicted Viruses	Predicted Plasmids
3300040608	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Klemme Range Research Station, Southern Plains, OK, USA - OAES_045-M-20160809-COMP-DNA1	Battelle Memorial Institute	3300040608	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.41059	1639225	5953	0	0	70.47	0	0
3300070495	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Conservation Biology Institute, Virginia, USA - SCBI_045-M-20170717-COMP-DNA1	Battelle Memorial Institute	3300070495	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	38.890566	2854004	9614	0	0	61.88		
3300070288	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Disney Wilderness Preserve, Florida, USA - DSNY_041-M-20170829-COMP-DNA1	Battelle Memorial Institute	3300070288	Gs0144570	Environmental	Terrestrial	Grasslands	Soil	Pasture	28.125082	1451792	4673	0	0	63.46		
3300040696	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Jornada LTER, Desert Southwest, NM, USA - JORN_045-M-20170808-COMP-DNA1	Battelle Memorial Institute	3300040696	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Desert	32.59068	1076495	3183	0	0	68.21	0	0
3300070248	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Bartlett Experimental Forest, New Hampshire, USA - BART_040-O-20160727-COMP-DNA1	Battelle Memorial Institute	3300070248	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	44.06576	862931	2408	0	0	45.64		
3300070702	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Konza Prairie Biological Station, Kansas, USA - KONZ_005-M-20190715-COMP-DNA1	Battelle Memorial Institute	3300070702	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.082563	145391	522	0	0	66.04		
3300069531	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest, Northeast, MA, USA - HARV_004-O-20131122-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069531	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	42.5369	2145585	6315	0	0	55.5		
3300040095	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from The University of Kansas Field Station, Prairie Peninsula, KS, USA - UKFS_003-M-20160718-COMP-DNA1	Battelle Memorial Institute	3300040095	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.04043	12408518	37772	0	0	63.11	0	0
3300070524	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Santa Rita Experimental Range, Arizona, USA - SRER_002-M-20170815-COMP-DNA1	Battelle Memorial Institute	3300070524	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	31.870334	3352874	10876	0	0	69.54		
3300039668	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_003-M-20170710-COMP-DNA1	Battelle Memorial Institute	3300039668	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	57227697	150318	0	0	64.55	27	0
3300070593	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_003-M-20190620-COMP-DNA1	Battelle Memorial Institute	3300070593	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	45.831516	8368107	27113	0	0	62.7		
3300039712	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - NIWO_006-M-20160829-COMP-DNA1	Battelle Memorial Institute	3300039712	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.05425	49371625	130883	0	0	64.94	0	0
3300040607	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Woodworth, Northern Plains, ND, USA - WOOD_003-M-20140507-COMP-DNA1	Argonne National Laboratory	3300040607	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12823	1654796	5084	0	0	63.39	0	0
3300069236	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Conservation Biology Institute, Mid-Atlantic, VA, USA - SCBI_002-M-20140915-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069236	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	38.89292	26112407	79701	0	0	63.5		
3300040362	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Konza Prairie Biological Station, Prairie Peninsula, KS, USA - KONZ_043-M-20170711-COMP-DNA1	Battelle Memorial Institute	3300040362	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.10077	6488672	19092	0	0	61.79	0	0
3300070525	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Santa Rita Experimental Range, Arizona, USA - SRER_003-M-20190806-COMP-DNA1	Battelle Memorial Institute	3300070525	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	31.840609	2894639	9509	0	0	59.76		
3300040657	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Moab, Southern Rockies & Colorado Plateau, UT, USA - MOAB_002-M-20170522-COMP-DNA1	Battelle Memorial Institute	3300040657	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	38.24833	1556081	4959	0	0	66.49	0	0
3300040467	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Great Smoky Mountains National Park, TN, USA - GRSM_001-O-20160719-COMP-DNA1	Battelle Memorial Institute	3300040467	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.68896	3257226	10441	0	0	61.63	0	0
3300040023	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Abby Road, Pacific Northwest, WA, USA - ABBY_062-M-20170606-COMP-DNA1	Battelle Memorial Institute	3300040023	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.76243	14755520	43041	0	0	59.76	0	0
3300070494	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Conservation Biology Institute, Virginia, USA - SCBI_006-M-20200720-COMP-DNA1	Battelle Memorial Institute	3300070494	Gs0144570	Environmental	Terrestrial	Grasslands	Soil	Pasture	38.897609	8326170	26556	0	0	63.7		
3300070687	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Caribou-Poker Creeks Research Watershed, Alaska, USA - BONA_006-O-20190828-COMP-DNA1	Battelle Memorial Institute	3300070687	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	65.176107	52014817	142978	0	0	59.48		
3300069636	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_002-M-20140415-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069636	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	10066864	29924	0	0	69.02		
3300069311	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Steigerwaldt Land Services, Great Lakes, WI, USA - STEI_060-M-20160726-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069311	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.50894	9510699	30396	0	0	60.3		
3300040591	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Jones Ecological Research Center, Southeast, GA, USA - JERC_047-M-20170725-COMP-DNA1	Battelle Memorial Institute	3300040591	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	31.19484	1831308	6590	0	0	61.93	0	0
3300040257	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Woodworth, Northern Plains, ND, USA - WOOD_043-M-20170711-COMP-DNA1	Battelle Memorial Institute	3300040257	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12823	8076267	23083	0	0	69.3	0	0
3300069450	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_005-M-20140618-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069450	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	3303983	10657	0	0	65.14		
3300069400	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Klemme Range Research Station, Southern Plains, OK, USA - OAES_004-M-20160809-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069400	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.41059	15265492	45422	0	0	67.01		
3300070287	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Disney Wilderness Preserve, Florida, USA - DSNY_016-M-20140910-COMP-DNA1	Argonne National Laboratory	3300070287	Gs0144570	Environmental	Terrestrial	Grasslands	Soil	Pasture	28.043948	22687689	63365	0	0	68.49		
3300069635	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Talladega National Forest, Ozarks Complex, AL, USA - TALL_006-O-20140707-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069635	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	32.95046	2835413	9110	0	0	56.76		
3300040218	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Great Basin, UT, USA - ONAQ_041-M-20170628-COMP-DNA1	Battelle Memorial Institute	3300040218	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.17759	8996437	26736	0	0	66.86	0	0
3300069622	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_006-M-20160719-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069622	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	12572630	39147	0	0	70.5		
3300070759	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Utah, USA - ONAQ_041-M-20210524-COMP-DNA1	Battelle Memorial Institute	3300070759	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.174021	115454	398	0	0	61.64		
3300040223	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Klemme Range Research Station, Southern Plains, OK, USA - OAES_001-M-20170626-COMP-DNA1	Battelle Memorial Institute	3300040223	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.41059	8659696	25002	0	0	70.43	0	0
3300070578	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from University of Notre Dame Environmental Research Center, Michigan, USA - UNDE_008-M-20200806-COMP-DNA1	Battelle Memorial Institute	3300070578	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	46.256193	5566918	17909	0	0	59.44		
3300069383	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from UNDERC, Great Lakes, MI, USA - UNDE_001-M-20160809-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069383	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	46.23388	25154046	87387	0	0	64.3		
3300070709	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Lajas Experimental Station, Puerto Rico, USA - LAJA_002-M-20160912-COMP-DNA1	Battelle Memorial Institute	3300070709	Gs0144570	Environmental	Terrestrial	Agricultural land	Soil	Unclassified	18.035349	914962	3434	0	0	61.26		
3300040294	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Abby Road, Pacific Northwest, WA, USA - ABBY_001-M-20170607-COMP-DNA1	Battelle Memorial Institute	3300040294	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.76243	6118095	17874	0	0	61.09	0	0
3300070407	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Konza Prairie Biological Station, Kansas, USA - KONZ_024-M-20200731-COMP-DNA1	Battelle Memorial Institute	3300070407	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	39.110903	47701226	130785	0	0	65.33		
3300040382	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from UNDERC, Great Lakes, MI, USA - UNDE_007-M-20160809-COMP-DNA1	Battelle Memorial Institute	3300040382	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	46.23388	5806925	17139	0	0	58.87	0	0
3300040618	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Abby Road, Pacific Northwest, WA, USA - ABBY_006-O-20170605-COMP-DNA1	Battelle Memorial Institute	3300040618	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.76243	1457252	4589	0	0	61.43	2	0
3300040320	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Delta Junction, Taiga, AK, USA - DEJU_045-O-20170621-COMP-DNA1	Battelle Memorial Institute	3300040320	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	63.88112	5117405	15892	0	0	60.85	0	0
3300070457	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Tennessee, USA - ORNL_001-O-20180717-COMP-DNA1	Battelle Memorial Institute	3300070457	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	35.930248	40724156	116995	0	0	61.35		
